year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
1988,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,MAURICE A. DAWKINS,REPUBLICAN,False,total,593652.0,2068897.0,False,20210114,REPUBLICAN
1988,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,,,True,total,1159.0,2068897.0,False,20210114,OTHER
1988,WASHINGTON,WA,53,91.0,73,US SENATE,statewide,gen,False,MIKE LOWRY,DEMOCRAT,False,total,904183.0,1848542.0,False,20210114,DEMOCRAT
1988,WASHINGTON,WA,53,91.0,73,US SENATE,statewide,gen,False,SLADE GORTON,REPUBLICAN,False,total,944359.0,1848542.0,False,20210114,REPUBLICAN
1988,WEST VIRGINIA,WV,54,55.0,56,US SENATE,statewide,gen,False,M. JAY WOLFE,REPUBLICAN,False,total,223564.0,634547.0,False,20210114,REPUBLICAN
1988,WEST VIRGINIA,WV,54,55.0,56,US SENATE,statewide,gen,False,ROBERT C. BYRD,DEMOCRAT,False,total,410983.0,634547.0,False,20210114,DEMOCRAT
1988,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,ARLYN F. WOLLENBURG,INDEPENDENT,False,total,1198.0,2168190.0,False,20210114,OTHER
1988,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,GEORGE W. ZAEHRINGER,INDEPENDENT,False,total,3965.0,2168190.0,False,20210114,OTHER
1988,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,HERBERT H. KOHL,DEMOCRAT,False,total,1128625.0,2168190.0,False,20210114,DEMOCRAT
1988,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,PATRICIA GROGAN,INDEPENDENT,False,total,3029.0,2168190.0,False,20210114,OTHER
1988,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,SCATTER,,False,total,933.0,2168190.0,False,20210114,OTHER
1988,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,SUSAN ENGELEITER,REPUBLICAN,False,total,1030440.0,2168190.0,False,20210114,REPUBLICAN
1988,WYOMING,WY,56,83.0,68,US SENATE,statewide,gen,False,JOHN P. VINICH,DEMOCRAT,False,total,89821.0,180964.0,False,20210114,DEMOCRAT
1988,WYOMING,WY,56,83.0,68,US SENATE,statewide,gen,False,MALCOLM WALLOP,REPUBLICAN,False,total,91143.0,180964.0,False,20210114,REPUBLICAN
1990,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,BILL CABANISS,REPUBLICAN,False,total,467190.0,1185154.0,False,20210114,REPUBLICAN
1990,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,HOWELL HEFLIN,DEMOCRAT,False,total,717814.0,1185154.0,False,20210114,DEMOCRAT
1990,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,,,True,total,150.0,1185154.0,False,20210114,OTHER
1990,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,MICHAEL BEASLEY,DEMOCRAT,False,total,61152.0,189957.0,False,20210114,DEMOCRAT
1990,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,TED STEVENS,REPUBLICAN,False,total,125806.0,189957.0,False,20210114,REPUBLICAN
1990,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,,,True,total,2999.0,189957.0,False,20210114,OTHER
1990,ARKANSAS,AR,5,71.0,42,US SENATE,statewide,gen,False,DAVID H. PRYOR,DEMOCRAT,False,total,493910.0,494735.0,False,20210114,DEMOCRAT
1990,ARKANSAS,AR,5,71.0,42,US SENATE,statewide,gen,False,,,True,total,825.0,494735.0,False,20210114,OTHER
1990,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,EARL F. DODGE,PROHIBITION,False,total,11801.0,1022027.0,False,20210114,OTHER
1990,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,HANK BROWN,REPUBLICAN,False,total,569048.0,1022027.0,False,20210114,REPUBLICAN
1990,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,JOHN HECKMAN,CONCERNS OF PEOPLE,False,total,15432.0,1022027.0,False,20210114,OTHER
1990,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,JOSIE HEATH,DEMOCRAT,False,total,425746.0,1022027.0,False,20210114,DEMOCRAT
1990,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,112918.0,180157.0,False,20210114,DEMOCRAT
1990,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,LEE ROSENBAUM,LIBERTARIAN,False,total,2680.0,180157.0,False,20210114,LIBERTARIAN
1990,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,M. JANE BRADY,REPUBLICAN,False,total,64554.0,180157.0,False,20210114,REPUBLICAN
1990,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,,,True,total,5.0,180157.0,False,20210114,OTHER
1990,GEORGIA,GA,13,58.0,44,US SENATE,statewide,gen,False,SAM NUNN,DEMOCRAT,False,total,1033439.0,1033439.0,False,20210114,DEMOCRAT
1990,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,True,DANIEL K. AKAKA,DEMOCRAT,False,total,188901.0,349666.0,False,20210114,DEMOCRAT
1990,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,True,KEN SCHOOLLAND,LIBERTARIAN,False,total,4787.0,349666.0,False,20210114,LIBERTARIAN
1990,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,True,PATRICIA F. SAIKI,REPUBLICAN,False,total,155978.0,349666.0,False,20210114,REPUBLICAN
1990,IDAHO,ID,16,82.0,63,US SENATE,statewide,gen,False,LARRY E. CRAIG,REPUBLICAN,False,total,193641.0,315936.0,False,20210114,REPUBLICAN
1990,IDAHO,ID,16,82.0,63,US SENATE,statewide,gen,False,RON J. TWILEGAR,DEMOCRAT,False,total,122295.0,315936.0,False,20210114,DEMOCRAT
1990,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,LYNN MARTIN,REPUBLICAN,False,total,1135628.0,3251005.0,False,20210114,REPUBLICAN
1990,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,PAUL SIMON,DEMOCRAT,False,total,2115377.0,3251005.0,False,20210114,DEMOCRAT
1990,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,True,BARON P. HILL,DEMOCRAT,False,total,696639.0,1502687.0,False,20210114,DEMOCRAT
1990,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,True,DAN COATS,REPUBLICAN,False,total,806048.0,1502687.0,False,20210114,REPUBLICAN
1990,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,SCATTER,,False,total,1089.0,983933.0,False,20210114,OTHER
1990,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,THOMAS J. TAUKE,REPUBLICAN,False,total,446869.0,983933.0,False,20210114,REPUBLICAN
1990,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,TOM HARKIN,DEMOCRAT,False,total,535975.0,983933.0,False,20210114,DEMOCRAT
1990,KANSAS,KS,20,47.0,32,US SENATE,statewide,gen,False,DICK WILLIAMS,DEMOCRAT,False,total,207491.0,786235.0,False,20210114,DEMOCRAT
1990,KANSAS,KS,20,47.0,32,US SENATE,statewide,gen,False,NANCY LANDON KASSEBAUM,REPUBLICAN,False,total,578605.0,786235.0,False,20210114,REPUBLICAN
1990,KANSAS,KS,20,47.0,32,US SENATE,statewide,gen,False,,,True,total,139.0,786235.0,False,20210114,OTHER
1990,KENTUCKY,KY,21,61.0,51,US SENATE,statewide,gen,False,G. HARVEY SLOANE,DEMOCRAT,False,total,437976.0,916010.0,False,20210114,DEMOCRAT
1990,KENTUCKY,KY,21,61.0,51,US SENATE,statewide,gen,False,MITCH MCCONNELL,REPUBLICAN,False,total,478034.0,916010.0,False,20210114,REPUBLICAN
1990,LOUISIANA,LA,22,72.0,45,US SENATE,statewide,gen,False,J. BENNETT JOHNSTON,DEMOCRAT,False,total,1.0,1.0,False,20210114,DEMOCRAT
1990,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,NEIL ROLDE,DEMOCRAT,False,total,201053.0,520320.0,False,20210114,DEMOCRAT
1990,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,OTHER,,False,total,100.0,520320.0,False,20210114,OTHER
1990,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,WILLIAM S. COHEN,REPUBLICAN,False,total,319167.0,520320.0,False,20210114,REPUBLICAN
1990,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,JIM RAPPAPORT,REPUBLICAN,False,total,992917.0,2424579.0,False,20210114,REPUBLICAN
1990,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,JOHN F. KERRY,DEMOCRAT,False,total,1321712.0,2424579.0,False,20210114,DEMOCRAT
1990,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,OTHER,,False,total,109950.0,2424579.0,False,20210114,OTHER
1990,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,BILL SCHUETTE,REPUBLICAN,False,total,1055695.0,2560494.0,False,20210114,REPUBLICAN
1990,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,CARL LEVIN,DEMOCRAT,False,total,1471753.0,2560494.0,False,20210114,DEMOCRAT
1990,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,SUSAN FARQUHAR,WORKERS WORLD,False,total,32796.0,2560494.0,False,20210114,OTHER
1990,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,,,True,total,250.0,2560494.0,False,20210114,OTHER
1990,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,PAUL DAVID WELLSTONE,DEMOCRAT,False,total,911999.0,1808045.0,False,20210114,DEMOCRAT
1990,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,RUDY BOSCHWITZ,REPUBLICAN,False,total,864375.0,1808045.0,False,20210114,REPUBLICAN
1990,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,RUSSELL B. BENTLEY,GRASSROOTS,False,total,29820.0,1808045.0,False,20210114,OTHER
1990,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,,,True,total,1851.0,1808045.0,False,20210114,OTHER
1990,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,THAD COCHRAN,REPUBLICAN,False,total,274244.0,274244.0,False,20210114,REPUBLICAN
1990,MONTANA,MT,30,81.0,64,US SENATE,statewide,gen,False,ALLEN C. KOLSTAD,REPUBLICAN,False,total,93836.0,319336.0,False,20210114,REPUBLICAN
1990,MONTANA,MT,30,81.0,64,US SENATE,statewide,gen,False,MAX BAUCUS,DEMOCRAT,False,total,217563.0,319336.0,False,20210114,DEMOCRAT
1990,MONTANA,MT,30,81.0,64,US SENATE,statewide,gen,False,WESTLEY F. DEITCHLER,LIBERTARIAN,False,total,7937.0,319336.0,False,20210114,LIBERTARIAN
1990,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,HAL DAUB,REPUBLICAN,False,total,243013.0,593828.0,False,20210114,REPUBLICAN
1990,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,J. JAMES EXON,DEMOCRAT,False,total,349779.0,593828.0,False,20210114,DEMOCRAT
1990,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,,,True,total,1036.0,593828.0,False,20210114,OTHER
1990,NEW HAMPSHIRE,NH,33,12.0,4,US SENATE,statewide,gen,False,JOHN A. DURKIN,DEMOCRAT,False,total,91299.0,291393.0,False,20210114,DEMOCRAT
1990,NEW HAMPSHIRE,NH,33,12.0,4,US SENATE,statewide,gen,False,JOHN G. ELSNAU,LIBERTARIAN,False,total,9717.0,291393.0,False,20210114,LIBERTARIAN
1990,NEW HAMPSHIRE,NH,33,12.0,4,US SENATE,statewide,gen,False,ROBERT C. SMITH,REPUBLICAN,False,total,189792.0,291393.0,False,20210114,REPUBLICAN
1990,NEW HAMPSHIRE,NH,33,12.0,4,US SENATE,statewide,gen,False,,,True,total,585.0,291393.0,False,20210114,OTHER
1990,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,BILL BRADLEY,DEMOCRAT,False,total,977810.0,1938454.0,False,20210114,DEMOCRAT
1990,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,CHRISTINE TODD WHITMAN,REPUBLICAN,False,total,918874.0,1938454.0,False,20210114,REPUBLICAN
1990,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,DON MACKLE,SOCIALIST WORKERS,False,total,7804.0,1938454.0,False,20210114,OTHER
1990,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,JOHN L. KUCEK,POPULIST,False,total,19978.0,1938454.0,False,20210114,OTHER
1990,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,LOUIS M. STEFANELLI,LIBERTARIAN,False,total,13988.0,1938454.0,False,20210114,LIBERTARIAN
1990,NEW MEXICO,NM,35,85.0,66,US SENATE,statewide,gen,False,PETE V. DOMENICI,REPUBLICAN,False,total,296712.0,406938.0,False,20210114,REPUBLICAN
1990,NEW MEXICO,NM,35,85.0,66,US SENATE,statewide,gen,False,TOM R. BENAVIDES,DEMOCRAT,False,total,110033.0,406938.0,False,20210114,DEMOCRAT
1990,NEW MEXICO,NM,35,85.0,66,US SENATE,statewide,gen,False,,,True,total,193.0,406938.0,False,20210114,OTHER
1990,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,HARVEY B. GANTT,DEMOCRAT,False,total,981573.0,2069585.0,False,20210114,DEMOCRAT
1990,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,JESSE HELMS,REPUBLICAN,False,total,1087331.0,2069585.0,False,20210114,REPUBLICAN
1990,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,,,True,total,681.0,2069585.0,False,20210114,OTHER
1990,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,DAVID L. BOREN,DEMOCRAT,False,total,735684.0,884498.0,False,20210114,DEMOCRAT
1990,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,STEPHEN JONES,REPUBLICAN,False,total,148814.0,884498.0,False,20210114,REPUBLICAN
1990,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,HARRY LONSDALE,DEMOCRAT,False,total,507743.0,1099255.0,False,20210114,DEMOCRAT
1990,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,MARK O. HATFIELD,REPUBLICAN,False,total,590095.0,1099255.0,False,20210114,REPUBLICAN
1990,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,OTHER,,False,total,1417.0,1099255.0,False,20210114,OTHER
1990,RHODE ISLAND,RI,44,15.0,5,US SENATE,statewide,gen,False,CLAIBORNE PELL,DEMOCRAT,False,total,225105.0,364062.0,False,20210114,DEMOCRAT
1990,RHODE ISLAND,RI,44,15.0,5,US SENATE,statewide,gen,False,CLAUDINE SCHNEIDER,REPUBLICAN,False,total,138947.0,364062.0,False,20210114,REPUBLICAN
1990,RHODE ISLAND,RI,44,15.0,5,US SENATE,statewide,gen,False,,,True,total,10.0,364062.0,False,20210114,OTHER
1990,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,BOB CUNNINGHAM,DEMOCRAT,False,total,244112.0,750716.0,False,20210114,DEMOCRAT
1990,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,MARION C. METTS,AMERICAN,False,total,10317.0,750716.0,False,20210114,OTHER
1990,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,STROM THURMOND,REPUBLICAN,False,total,482032.0,750716.0,False,20210114,REPUBLICAN
1990,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,WILLIAM H. GRIFFIN,LIBERTARIAN,False,total,13805.0,750716.0,False,20210114,LIBERTARIAN
1990,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,,,True,total,450.0,750716.0,False,20210114,OTHER
1990,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,DEAN L. SINCLAIR,INDEPENDENT,False,total,6567.0,258976.0,False,20210114,OTHER
1990,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,LARRY PRESSLER,REPUBLICAN,False,total,135682.0,258976.0,False,20210114,REPUBLICAN
1990,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,TED MUENSTER,DEMOCRAT,False,total,116727.0,258976.0,False,20210114,DEMOCRAT
1990,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,ALBERT GORE JR.,DEMOCRAT,False,total,530898.0,783922.0,False,20210114,DEMOCRAT
1990,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,BILL JACOX,INDEPENDENT,False,total,11191.0,783922.0,False,20210114,OTHER
1990,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,CHARLES GORDON VICK,INDEPENDENT,False,total,8021.0,783922.0,False,20210114,OTHER
1990,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,WILLIAM R. HAWKINS,REPUBLICAN,False,total,233703.0,783922.0,False,20210114,REPUBLICAN
1990,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,,,True,total,109.0,783922.0,False,20210114,OTHER
1990,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,GARY JOHNSON,LIBERTARIAN,False,total,89089.0,3822157.0,False,20210114,LIBERTARIAN
1990,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,HUGH PARMER,DEMOCRAT,False,total,1429986.0,3822157.0,False,20210114,DEMOCRAT
1990,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,PHIL GRAMM,REPUBLICAN,False,total,2302357.0,3822157.0,False,20210114,REPUBLICAN
1990,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,,,True,total,725.0,3822157.0,False,20210114,OTHER
1990,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,JOHN WARNER,REPUBLICAN,False,total,876782.0,1083690.0,False,20210114,REPUBLICAN
1990,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,NANCY B. SPANNAUS,INDEPENDENT,False,total,196755.0,1083690.0,False,20210114,OTHER
1990,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,,,True,total,10153.0,1083690.0,False,20210114,OTHER
1990,WEST VIRGINIA,WV,54,55.0,56,US SENATE,statewide,gen,False,JOHN D. ROCKEFELLER IV,DEMOCRAT,False,total,276234.0,404305.0,False,20210114,DEMOCRAT
1990,WEST VIRGINIA,WV,54,55.0,56,US SENATE,statewide,gen,False,JOHN YODER,REPUBLICAN,False,total,128071.0,404305.0,False,20210114,REPUBLICAN
1990,WYOMING,WY,56,83.0,68,US SENATE,statewide,gen,False,ALAN K. SIMPSON,REPUBLICAN,False,total,100784.0,157632.0,False,20210114,REPUBLICAN
1990,WYOMING,WY,56,83.0,68,US SENATE,statewide,gen,False,KATHY HELLING,DEMOCRAT,False,total,56848.0,157632.0,False,20210114,DEMOCRAT
1992,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,JEROME SHOCKLEY,LIBERTARIAN,False,total,31811.0,1577799.0,False,20210114,LIBERTARIAN
1992,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,RICHARD C. SHELBY,DEMOCRAT,False,total,1022698.0,1577799.0,False,20210114,DEMOCRAT
1992,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,RICHARD SELLERS,REPUBLICAN,False,total,522015.0,1577799.0,False,20210114,REPUBLICAN
1992,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,,,True,total,1275.0,1577799.0,False,20210114,OTHER
1992,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,FRANK H. MURKOWSKI,REPUBLICAN,False,total,127163.0,239714.0,False,20210114,REPUBLICAN
1992,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,MARY JORDAN,GREEN,False,total,20019.0,239714.0,False,20210114,OTHER
1992,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,TONY SMITH,DEMOCRAT,False,total,92065.0,239714.0,False,20210114,DEMOCRAT
1992,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,,,True,total,467.0,239714.0,False,20210114,OTHER
1992,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,CLAIRE SARGENT,DEMOCRAT,False,total,436321.0,1382051.0,False,20210114,DEMOCRAT
1992,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,ED FINKELSTEIN,NEW ALLIANCE,False,total,6335.0,1382051.0,False,20210114,OTHER
1992,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,EVAN MECHAM,INDEPENDENT,False,total,145361.0,1382051.0,False,20210114,OTHER
1992,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,JOHN MCCAIN,REPUBLICAN,False,total,771395.0,1382051.0,False,20210114,REPUBLICAN
1992,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,KIANA DELAMARE,LIBERTARIAN,False,total,22613.0,1382051.0,False,20210114,LIBERTARIAN
1992,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,,,True,total,26.0,1382051.0,False,20210114,OTHER
1992,ARKANSAS,AR,5,71.0,42,US SENATE,statewide,gen,False,DALE BUMPERS,DEMOCRAT,False,total,553635.0,920008.0,False,20210114,DEMOCRAT
1992,ARKANSAS,AR,5,71.0,42,US SENATE,statewide,gen,False,MIKE HUCKABEE,REPUBLICAN,False,total,366373.0,920008.0,False,20210114,REPUBLICAN
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,BARBARA BOXER,DEMOCRAT,False,total,5173467.0,10799703.0,False,20210114,DEMOCRAT
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,BRUCE HERSCHENSOHN,REPUBLICAN,False,total,4644182.0,10799703.0,False,20210114,REPUBLICAN
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,GENEVIEVE TORRES,PEACE AND FREEDOM,False,total,372817.0,10799703.0,False,20210114,OTHER
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,"JEROME ""JERRY"" MCCREADY",AMERICAN INDEPENDENT,False,total,373051.0,10799703.0,False,20210114,OTHER
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,JUNE R. GENIS,LIBERTARIAN,False,total,235919.0,10799703.0,False,20210114,LIBERTARIAN
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,,,True,total,267.0,10799703.0,False,20210114,OTHER
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,True,DIANNE FEINSTEIN,DEMOCRAT,False,total,5853651.0,10782743.0,False,20210114,DEMOCRAT
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,True,GERALD HORNE,PEACE AND FREEDOM,False,total,305697.0,10782743.0,False,20210114,OTHER
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,True,JOHN SEYMOUR,REPUBLICAN,False,total,4093501.0,10782743.0,False,20210114,REPUBLICAN
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,True,PAUL MEEUWENBERG,AMERICAN INDEPENDENT,False,total,281973.0,10782743.0,False,20210114,OTHER
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,True,RICHARD B. BODDIE,LIBERTARIAN,False,total,247799.0,10782743.0,False,20210114,LIBERTARIAN
1992,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,True,,,True,total,122.0,10782743.0,False,20210114,OTHER
1992,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,BEN NIGHTHORSE CAMPBELL,DEMOCRAT,False,total,803725.0,1552289.0,False,20210114,DEMOCRAT
1992,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,DAN WINTERS,INDEPENDENT,False,total,20347.0,1552289.0,False,20210114,OTHER
1992,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,HUE FUTCH,LIBERTARIAN,False,total,23.0,1552289.0,False,20210114,LIBERTARIAN
1992,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,MATT NOAH,CHSRITIAN PRO-LIFE,False,total,22846.0,1552289.0,False,20210114,OTHER
1992,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,RICHARD O. GRIMES,PEROT'S INDEPENDENTS,False,total,42455.0,1552289.0,False,20210114,OTHER
1992,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,TERRY CONSIDINE,REPUBLICAN,False,total,662893.0,1552289.0,False,20210114,REPUBLICAN
1992,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,BROOK JOHNSON,REPUBLICAN,False,total,572036.0,1500661.0,False,20210114,REPUBLICAN
1992,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,A CONNECTICUT PARTY,False,total,304907.0,1500661.0,False,20210114,OTHER
1992,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,DEMOCRAT,False,total,577662.0,1500661.0,False,20210114,DEMOCRAT
1992,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,"HOWARD A. GRAYSON, JR.",LIBERTARIAN,False,total,10741.0,1500661.0,False,20210114,LIBERTARIAN
1992,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,RICHARD D. GREGORY,CONCERNED CITIZENS,False,total,35315.0,1500661.0,False,20210114,OTHER
1992,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,BILL GRANT,REPUBLICAN,False,total,1716505.0,4962290.0,False,20210114,REPUBLICAN
1992,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,BOB GRAHAM,DEMOCRAT,False,total,3245565.0,4962290.0,False,20210114,DEMOCRAT
1992,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,,,True,total,220.0,4962290.0,False,20210114,OTHER
1992,GEORGIA,GA,13,58.0,44,US SENATE,statewide,pre,False,JIM HUDSON,LIBERTARIAN,False,total,69878.0,2251587.0,False,20210114,LIBERTARIAN
1992,GEORGIA,GA,13,58.0,44,US SENATE,statewide,pre,False,PAUL COVERDELL,REPUBLICAN,False,total,1073282.0,2251587.0,False,20210114,REPUBLICAN
1992,GEORGIA,GA,13,58.0,44,US SENATE,statewide,gen,False,PAUL COVERDELL,REPUBLICAN,False,total,635114.0,1253991.0,False,20210114,REPUBLICAN
1992,GEORGIA,GA,13,58.0,44,US SENATE,statewide,gen,False,"WYCHE FOWLER, JR.",DEMOCRAT,False,total,618877.0,1253991.0,False,20210114,DEMOCRAT
1992,GEORGIA,GA,13,58.0,44,US SENATE,statewide,pre,False,"WYCHE FOWLER, JR.",DEMOCRAT,False,total,1108416.0,2251587.0,False,20210114,DEMOCRAT
1992,GEORGIA,GA,13,58.0,44,US SENATE,statewide,pre,False,,,True,total,11.0,2251587.0,False,20210114,OTHER
1992,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,DANIEL K. INOUYE,DEMOCRAT,False,total,208266.0,363662.0,False,20210114,DEMOCRAT
1992,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,LINDA B. MARTIN,GREEN,False,total,49921.0,363662.0,False,20210114,OTHER
